OBJECTID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
4463,49.417800000000000,-118.963399999999993,342.199999999999989,1.100000000000000,1.100000000000000,2019-11-28 0:00:00,2038,Aqua,MODIS,81,6.030000000000000,267.199999999999989,62.600000000000001,D,0
4464,49.427100000000003,-118.967100000000002,313.600000000000023,1.100000000000000,1.100000000000000,2019-11-28 0:00:00,2038,Aqua,MODIS,0,6.030000000000000,265.199999999999989,21.699999999999999,D,0
4465,49.448099999999997,-121.686199999999999,300.899999999999977,1.400000000000000,1.200000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,20,6.030000000000000,267.600000000000023,15.000000000000000,D,0
4466,49.441800000000001,-121.689499999999995,306.000000000000000,1.400000000000000,1.200000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,34,6.030000000000000,266.699999999999989,20.100000000000001,D,0
4467,49.839300000000001,-124.340100000000007,304.100000000000023,1.900000000000000,1.300000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,58,6.030000000000000,273.000000000000000,24.699999999999999,D,0
4468,49.832599999999999,-124.344800000000006,301.100000000000023,1.900000000000000,1.300000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,44,6.030000000000000,273.199999999999989,22.199999999999999,D,0
4469,50.948799999999999,-119.084400000000002,301.000000000000000,1.100000000000000,1.000000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,41,6.030000000000000,267.699999999999989,11.500000000000000,D,0
4470,50.914200000000001,-120.175200000000004,311.000000000000000,1.200000000000000,1.100000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,32,6.030000000000000,267.199999999999989,19.800000000000001,D,0
4471,50.129600000000003,-124.584800000000001,334.000000000000000,1.900000000000000,1.300000000000000,2019-11-28 0:00:00,2039,Aqua,MODIS,89,6.030000000000000,276.000000000000000,99.200000000000003,D,0
4472,54.911999999999999,-121.234800000000007,384.199999999999989,1.100000000000000,1.000000000000000,2019-11-28 0:00:00,2040,Aqua,MODIS,100,6.030000000000000,269.600000000000023,0.000000000000000,D,0
4473,49.914900000000003,-124.248199999999997,316.800000000000011,1.100000000000000,1.000000000000000,2019-11-29 0:00:00,1936,Terra,MODIS,77,6.030000000000000,272.800000000000011,22.899999999999999,D,0
4474,49.906599999999997,-124.261499999999998,315.699999999999989,1.100000000000000,1.000000000000000,2019-11-29 0:00:00,2122,Aqua,MODIS,0,6.030000000000000,272.399999999999977,20.000000000000000,D,0
4475,53.231000000000002,-123.730300000000000,371.000000000000000,1.200000000000000,1.100000000000000,2019-11-29 0:00:00,2122,Aqua,MODIS,100,6.030000000000000,266.899999999999977,0.000000000000000,D,0
4476,49.908499999999997,-124.246700000000004,320.699999999999989,1.100000000000000,1.000000000000000,2019-11-29 0:00:00,2122,Aqua,MODIS,76,6.030000000000000,274.100000000000023,25.199999999999999,D,0
4477,55.483199999999997,-122.052300000000002,315.399999999999977,2.500000000000000,1.500000000000000,2019-11-30 0:00:00,2017,Terra,MODIS,76,6.030000000000000,266.800000000000011,74.200000000000003,D,0
4478,55.478499999999997,-122.055199999999999,321.699999999999989,1.400000000000000,1.200000000000000,2019-11-30 0:00:00,2028,Aqua,MODIS,74,6.030000000000000,267.199999999999989,41.799999999999997,D,0
4479,55.488599999999998,-122.057400000000001,313.100000000000023,1.000000000000000,1.000000000000000,2019-12-01 0:00:00,553,Terra,MODIS,81,6.030000000000000,265.300000000000011,18.500000000000000,N,0
4480,57.650500000000001,-121.963399999999993,308.500000000000000,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,48,6.030000000000000,271.500000000000000,23.899999999999999,D,0
4481,57.645699999999998,-121.995599999999996,321.300000000000011,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,78,6.030000000000000,272.100000000000023,44.799999999999997,D,0
4482,57.640200000000000,-121.971500000000006,334.399999999999977,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,89,6.030000000000000,272.600000000000023,75.900000000000006,D,0
4483,57.650700000000001,-121.969099999999997,318.199999999999989,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,70,6.030000000000000,271.899999999999977,39.200000000000003,D,0
4484,57.640300000000003,-121.977099999999993,339.399999999999977,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,91,6.030000000000000,272.899999999999977,89.700000000000003,D,0
4485,56.485500000000002,-122.451200000000000,327.699999999999989,1.600000000000000,1.300000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,81,6.030000000000000,269.800000000000011,61.000000000000000,D,0
4486,56.479799999999997,-122.425899999999999,314.100000000000023,1.700000000000000,1.300000000000000,2019-12-02 0:00:00,2005,Terra,MODIS,45,6.030000000000000,270.500000000000000,32.700000000000003,D,0
4487,57.629899999999999,-121.979900000000001,304.399999999999977,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2016,Aqua,MODIS,59,6.030000000000000,271.500000000000000,20.500000000000000,D,0
4488,57.645600000000002,-121.963499999999996,303.899999999999977,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2016,Aqua,MODIS,57,6.030000000000000,271.399999999999977,19.600000000000001,D,0
4489,57.640099999999997,-121.988000000000000,340.399999999999977,1.600000000000000,1.200000000000000,2019-12-02 0:00:00,2016,Aqua,MODIS,92,6.030000000000000,273.399999999999977,94.200000000000003,D,0
4490,57.641300000000001,-121.979600000000005,315.500000000000000,3.300000000000000,1.700000000000000,2019-12-02 0:00:00,2154,Aqua,MODIS,76,6.030000000000000,273.000000000000000,101.200000000000003,D,0
4491,57.668900000000001,-121.990899999999996,305.699999999999989,3.300000000000000,1.700000000000000,2019-12-02 0:00:00,2154,Aqua,MODIS,44,6.030000000000000,272.199999999999989,59.399999999999999,D,0
4492,55.787999999999997,-121.270700000000005,303.500000000000000,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,541,Terra,MODIS,55,6.030000000000000,268.300000000000011,11.500000000000000,N,0
4493,57.661799999999999,-121.980900000000005,304.300000000000011,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,541,Terra,MODIS,57,6.030000000000000,268.800000000000011,11.199999999999999,N,0
4494,57.676499999999997,-121.996399999999994,349.500000000000000,1.200000000000000,1.100000000000000,2019-12-03 0:00:00,1910,Terra,MODIS,96,6.030000000000000,270.000000000000000,87.700000000000003,D,0
4495,56.994799999999998,-122.209199999999996,303.500000000000000,1.200000000000000,1.100000000000000,2019-12-03 0:00:00,1910,Terra,MODIS,53,6.030000000000000,267.399999999999977,15.100000000000000,D,0
4496,56.492600000000003,-122.382999999999996,341.300000000000011,1.200000000000000,1.100000000000000,2019-12-03 0:00:00,1910,Terra,MODIS,80,6.030000000000000,271.000000000000000,66.700000000000003,D,0
4497,56.196300000000001,-120.949700000000007,307.699999999999989,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,1910,Terra,MODIS,62,6.030000000000000,272.500000000000000,14.600000000000000,D,0
4498,56.187100000000001,-120.953299999999999,325.199999999999989,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,1910,Terra,MODIS,84,6.030000000000000,271.399999999999977,31.600000000000001,D,0
4499,56.484999999999999,-122.379999999999995,313.500000000000000,4.300000000000000,1.900000000000000,2019-12-03 0:00:00,2047,Terra,MODIS,58,6.030000000000000,271.899999999999977,147.400000000000006,D,0
4500,57.665999999999997,-122.007000000000005,310.199999999999989,4.000000000000000,1.900000000000000,2019-12-03 0:00:00,2047,Terra,MODIS,70,6.030000000000000,270.199999999999989,112.700000000000003,D,0
4501,57.669600000000003,-121.995699999999999,314.500000000000000,4.000000000000000,1.900000000000000,2019-12-03 0:00:00,2047,Terra,MODIS,75,6.030000000000000,270.600000000000023,138.000000000000000,D,0
4502,56.484600000000000,-122.389399999999995,310.899999999999977,4.300000000000000,1.900000000000000,2019-12-03 0:00:00,2047,Terra,MODIS,44,6.030000000000000,272.100000000000023,130.800000000000011,D,0
4503,51.875900000000001,-123.543800000000005,377.199999999999989,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,2058,Aqua,MODIS,100,6.030000000000000,278.899999999999977,157.099999999999994,D,0
4504,51.873500000000000,-123.558700000000002,342.699999999999989,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,2058,Aqua,MODIS,93,6.030000000000000,276.500000000000000,54.799999999999997,D,0
4505,51.884900000000002,-123.547799999999995,393.000000000000000,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,2058,Aqua,MODIS,100,6.030000000000000,281.500000000000000,234.599999999999994,D,0
4506,51.882399999999997,-123.562700000000007,372.300000000000011,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,2058,Aqua,MODIS,100,6.030000000000000,279.800000000000011,137.599999999999994,D,0
4507,51.890300000000003,-123.555400000000006,324.000000000000000,1.100000000000000,1.000000000000000,2019-12-03 0:00:00,2058,Aqua,MODIS,72,6.030000000000000,276.199999999999989,28.699999999999999,D,0
4508,52.219799999999999,-122.920199999999994,309.100000000000023,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2058,Aqua,MODIS,59,6.030000000000000,274.000000000000000,13.699999999999999,D,0
4509,56.178899999999999,-120.955500000000001,312.300000000000011,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,59,6.030000000000000,271.899999999999977,15.800000000000001,D,0
4510,56.176900000000003,-120.971800000000002,340.699999999999989,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,92,6.030000000000000,273.300000000000011,51.500000000000000,D,0
4511,56.184500000000000,-120.962900000000005,332.500000000000000,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,88,6.030000000000000,274.000000000000000,40.100000000000001,D,0
4512,56.182400000000001,-120.979600000000005,320.000000000000000,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,80,6.030000000000000,273.600000000000023,24.100000000000001,D,0
4513,57.656700000000001,-122.003500000000003,330.600000000000023,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,52,6.030000000000000,269.100000000000023,33.799999999999997,D,0
4514,57.676699999999997,-121.994799999999998,321.800000000000011,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,77,6.030000000000000,268.699999999999989,25.300000000000001,D,0
4515,57.674500000000002,-122.011899999999997,323.899999999999977,1.000000000000000,1.000000000000000,2019-12-03 0:00:00,2059,Aqua,MODIS,78,6.030000000000000,268.899999999999977,27.600000000000001,D,0
4516,55.898299999999999,-121.495900000000006,344.100000000000023,1.400000000000000,1.200000000000000,2019-12-04 0:00:00,1953,Terra,MODIS,0,6.030000000000000,267.300000000000011,96.299999999999997,D,0
4517,55.375300000000003,-121.928200000000004,314.100000000000023,1.400000000000000,1.200000000000000,2019-12-04 0:00:00,1953,Terra,MODIS,0,6.030000000000000,265.199999999999989,31.899999999999999,D,0
4518,55.370600000000003,-121.906099999999995,317.300000000000011,1.400000000000000,1.200000000000000,2019-12-04 0:00:00,1953,Terra,MODIS,67,6.030000000000000,265.600000000000023,36.600000000000001,D,0
4519,54.368800000000000,-123.631200000000007,309.199999999999989,1.300000000000000,1.100000000000000,2019-12-04 0:00:00,1953,Terra,MODIS,49,6.030000000000000,265.899999999999977,22.600000000000001,D,0
4520,55.896099999999997,-121.498699999999999,320.500000000000000,2.300000000000000,1.500000000000000,2019-12-04 0:00:00,2004,Aqua,MODIS,63,6.030000000000000,266.300000000000011,80.400000000000006,D,0
4521,55.887200000000000,-121.532899999999998,318.899999999999977,2.300000000000000,1.500000000000000,2019-12-04 0:00:00,2004,Aqua,MODIS,53,6.030000000000000,265.899999999999977,76.000000000000000,D,0
4522,51.878599999999999,-123.530199999999994,321.899999999999977,1.800000000000000,1.300000000000000,2019-12-04 0:00:00,2140,Aqua,MODIS,0,6.030000000000000,266.399999999999977,60.700000000000003,D,0
4523,55.892699999999998,-121.546599999999998,310.300000000000011,2.400000000000000,1.500000000000000,2019-12-04 0:00:00,2142,Aqua,MODIS,28,6.030000000000000,266.699999999999989,52.899999999999999,D,0
4524,55.884500000000003,-121.538700000000006,337.500000000000000,2.400000000000000,1.500000000000000,2019-12-04 0:00:00,2142,Aqua,MODIS,88,6.030000000000000,268.100000000000023,165.099999999999994,D,0
4525,50.312399999999997,-118.022000000000006,302.399999999999977,1.200000000000000,1.100000000000000,2019-12-05 0:00:00,527,Terra,MODIS,49,6.030000000000000,271.300000000000011,12.900000000000000,N,0
4526,55.929800000000000,-121.497200000000007,325.199999999999989,1.200000000000000,1.100000000000000,2019-12-05 0:00:00,528,Terra,MODIS,95,6.030000000000000,265.300000000000011,0.000000000000000,N,0
4527,57.352899999999998,-122.175399999999996,352.699999999999989,1.500000000000000,1.200000000000000,2019-12-05 0:00:00,1857,Terra,MODIS,96,6.030000000000000,268.399999999999977,140.900000000000006,D,0
4528,57.350900000000003,-122.150099999999995,346.399999999999977,1.500000000000000,1.200000000000000,2019-12-05 0:00:00,1857,Terra,MODIS,71,6.030000000000000,268.000000000000000,115.099999999999994,D,0
4529,56.496699999999997,-122.383300000000006,316.699999999999989,1.500000000000000,1.200000000000000,2019-12-05 0:00:00,1858,Terra,MODIS,58,6.030000000000000,266.699999999999989,39.299999999999997,D,0
4530,56.496000000000002,-122.390199999999993,310.399999999999977,1.500000000000000,1.200000000000000,2019-12-05 0:00:00,1858,Terra,MODIS,23,6.030000000000000,266.899999999999977,26.199999999999999,D,0
4531,49.615200000000002,-121.816999999999993,357.000000000000000,1.200000000000000,1.100000000000000,2019-12-05 0:00:00,1859,Terra,MODIS,98,6.030000000000000,274.899999999999977,105.799999999999997,D,0
4532,49.613199999999999,-121.798699999999997,320.199999999999989,1.200000000000000,1.100000000000000,2019-12-05 0:00:00,1859,Terra,MODIS,80,6.030000000000000,272.100000000000023,27.199999999999999,D,0
4533,57.349299999999999,-122.154399999999995,345.899999999999977,3.100000000000000,1.700000000000000,2019-12-05 0:00:00,2035,Terra,MODIS,93,6.030000000000000,269.000000000000000,314.899999999999977,D,0
4534,57.351199999999999,-122.158000000000001,343.600000000000023,3.100000000000000,1.700000000000000,2019-12-05 0:00:00,2035,Terra,MODIS,92,6.030000000000000,269.100000000000023,293.899999999999977,D,0
4535,50.284999999999997,-116.908900000000003,302.300000000000011,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2045,Aqua,MODIS,34,6.030000000000000,270.300000000000011,10.199999999999999,D,0
4536,56.494399999999999,-122.380700000000004,336.199999999999989,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2046,Aqua,MODIS,90,6.030000000000000,268.800000000000011,45.600000000000001,D,0
4537,56.491799999999998,-122.396799999999999,314.399999999999977,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2046,Aqua,MODIS,75,6.030000000000000,267.800000000000011,19.300000000000001,D,0
4538,57.341600000000000,-122.154100000000000,353.000000000000000,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2047,Aqua,MODIS,91,6.030000000000000,268.199999999999989,76.400000000000006,D,0
4539,57.338999999999999,-122.170400000000001,338.800000000000011,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2047,Aqua,MODIS,89,6.030000000000000,267.699999999999989,48.600000000000001,D,0
4540,57.350299999999997,-122.158900000000003,371.699999999999989,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2047,Aqua,MODIS,100,6.030000000000000,270.899999999999977,130.699999999999989,D,0
4541,57.347799999999999,-122.175200000000004,357.600000000000023,1.000000000000000,1.000000000000000,2019-12-05 0:00:00,2047,Aqua,MODIS,99,6.030000000000000,270.600000000000023,87.900000000000006,D,0
4542,57.640999999999998,-121.949600000000004,337.199999999999989,1.800000000000000,1.300000000000000,2019-12-06 0:00:00,2130,Aqua,MODIS,0,6.030000000000000,267.399999999999977,107.500000000000000,D,0
4543,56.326700000000002,-122.013999999999996,373.600000000000023,1.000000000000000,1.000000000000000,2019-12-08 0:00:00,1928,Terra,MODIS,100,6.030000000000000,265.800000000000011,0.000000000000000,D,0
4544,56.314999999999998,-122.014200000000002,385.300000000000011,1.300000000000000,1.100000000000000,2019-12-08 0:00:00,2117,Aqua,MODIS,100,6.030000000000000,268.500000000000000,0.000000000000000,D,0
4545,50.324100000000001,-120.147499999999994,332.199999999999989,1.000000000000000,1.000000000000000,2019-12-10 0:00:00,1918,Terra,MODIS,88,6.030000000000000,270.199999999999989,39.299999999999997,D,0
4546,50.317500000000003,-120.165300000000002,305.199999999999989,1.000000000000000,1.000000000000000,2019-12-10 0:00:00,1918,Terra,MODIS,61,6.030000000000000,269.300000000000011,11.699999999999999,D,0
4547,50.315199999999997,-120.150999999999996,331.899999999999977,1.000000000000000,1.000000000000000,2019-12-10 0:00:00,1918,Terra,MODIS,88,6.030000000000000,269.500000000000000,38.399999999999999,D,0
